Airline,Travel Date,Return Date,Departure,Arrival,Price,Total Travel Time,Stops,Layover City,Layover Time,Collection Date
multipleAirlines,2024-08-23,2024-09-01,3:50pm,4:50am,"$1,687",24 hours 0 minutes,One,San Francisco,7 hours 21 minutes,2024-07-03
Korean Air,2024-08-23,2024-09-01,12:10pm,10:30pm,"$1,919",21 hours 20 minutes,One,Seoul,4 hours 10 minutes,2024-07-03
multipleAirlines,2024-08-23,2024-09-01,10:45pm,11:35am,"$1,429",23 hours 50 minutes,Two,"Los Angeles, Tokyo","1 hour 36 minutes, 4 hours 10 minutes",2024-07-03
multipleAirlines,2024-08-23,2024-09-01,3:50pm,5:15am,"$1,826",24 hours 25 minutes,One,San Francisco,7 hours 46 minutes,2024-07-03
China Airlines,2024-08-23,2024-09-01,6:20am,9:20pm,"$1,854",26 hours 0 minutes,One,Los Angeles,9 hours 22 minutes,2024-07-03
Delta,2024-08-24,2024-09-02,7:54am,3:25pm,"$1,043",18 hours 31 minutes,One,Seattle,1 hour 38 minutes,2024-07-03
United,2024-08-24,2024-09-02,7:45am,6:45pm,"$1,043",22 hours 0 minutes,One,San Francisco,4 hours 59 minutes,2024-07-03
United,2024-08-24,2024-09-02,7:40pm,4:05am,"$1,043",19 hours 25 minutes,One,San Francisco,2 hours 16 minutes,2024-07-03
United,2024-08-24,2024-09-02,7:45am,4:05am,"$1,053",31 hours 20 minutes,One,San Francisco,14 hours 14 minutes,2024-07-03
Korean Air,2024-08-24,2024-09-02,12:10pm,12:10pm,"$1,207",35 hours 0 minutes,One,Seoul,17 hours 50 minutes,2024-07-03
multipleAirlines,2024-08-24,2024-09-02,7:45am,5:00pm,"$1,657",20 hours 15 minutes,One,San Francisco,3 hours 29 minutes,2024-07-03
multipleAirlines,2024-08-24,2024-09-02,7:45pm,5:10am,"$1,527",20 hours 25 minutes,One,Seattle,4 hours 10 minutes,2024-07-03
multipleAirlines,2024-08-24,2024-09-02,7:45pm,4:10am,"$1,527",19 hours 25 minutes,One,Seattle,3 hours 10 minutes,2024-07-03
Japan Airlines,2024-08-24,2024-09-02,12:10pm,8:55pm,"$1,713",19 hours 45 minutes,One,Tokyo,3 hours 10 minutes,2024-07-03
multipleAirlines,2024-08-24,2024-09-02,7:40pm,5:15am,"$1,657",20 hours 35 minutes,One,San Francisco,3 hours 56 minutes,2024-07-03
multipleAirlines,2024-08-24,2024-09-02,5:05pm,4:10am,"$1,527",22 hours 5 minutes,One,Seattle,5 hours 48 minutes,2024-07-03
multipleAirlines,2024-08-24,2024-09-02,7:40pm,4:50am,"$1,657",20 hours 10 minutes,One,San Francisco,3 hours 31 minutes,2024-07-03
multipleAirlines,2024-08-24,2024-09-02,2:37pm,5:10am,"$1,527",25 hours 33 minutes,One,Seattle,9 hours 20 minutes,2024-07-03
multipleAirlines,2024-08-24,2024-09-02,5:05pm,5:10am,"$1,527",23 hours 5 minutes,One,Seattle,6 hours 48 minutes,2024-07-03
multipleAirlines,2024-08-24,2024-09-02,7:40pm,12:10pm,"$1,226",27 hours 30 minutes,Two,"San Francisco, Tokyo","4 hours 16 minutes, 5 hours 10 minutes",2024-07-03
multipleAirlines,2024-08-24,2024-09-02,2:37pm,4:10am,"$1,527",24 hours 33 minutes,One,Seattle,8 hours 20 minutes,2024-07-03
multipleAirlines,2024-08-24,2024-09-02,2:20pm,4:10am,"$1,527",24 hours 50 minutes,One,Seattle,8 hours 34 minutes,2024-07-03
multipleAirlines,2024-08-24,2024-09-02,6:50am,5:50pm,"$1,398",22 hours 0 minutes,Two,"Minneapolis, Seoul","2 hours 6 minutes, 0 hours 50 minutes",2024-07-03
Korean Air,2024-08-24,2024-09-02,6:50am,5:50pm,"$1,399",22 hours 0 minutes,Two,"Minneapolis, Seoul","2 hours 6 minutes, 0 hours 50 minutes",2024-07-03
Japan Airlines,2024-08-24,2024-09-02,11:30am,8:50pm,"$1,981",20 hours 20 minutes,One,Tokyo,3 hours 40 minutes,2024-07-03
multipleAirlines,2024-08-24,2024-09-02,12:53pm,4:10am,"$1,661",26 hours 17 minutes,One,Seattle,10 hours 4 minutes,2024-07-03
Korean Air,2024-08-24,2024-09-02,12:10pm,10:30pm,"$1,869",21 hours 20 minutes,One,Seoul,4 hours 10 minutes,2024-07-03
multipleAirlines,2024-08-24,2024-09-02,12:53pm,5:10am,"$1,661",27 hours 17 minutes,One,Seattle,11 hours 4 minutes,2024-07-03
multipleAirlines,2024-08-24,2024-09-02,2:20pm,5:10am,"$1,661",25 hours 50 minutes,One,Seattle,9 hours 34 minutes,2024-07-03
Cathay Pacific,2024-08-24,2024-09-02,8:50pm,9:00am,"$1,344",23 hours 10 minutes,Two,"Los Angeles, Hong Kong","2 hours 8 minutes, 1 hour 15 minutes",2024-07-03
Delta,2024-08-25,2024-09-03,7:54am,3:30pm,"$1,043",18 hours 36 minutes,One,Seattle,1 hour 43 minutes,2024-07-03
United,2024-08-25,2024-09-03,7:45am,6:45pm,"$1,043",22 hours 0 minutes,One,San Francisco,4 hours 59 minutes,2024-07-03
United,2024-08-25,2024-09-03,7:55pm,4:05am,"$1,043",19 hours 10 minutes,One,San Francisco,2 hours 1 minute,2024-07-03
United,2024-08-25,2024-09-03,7:55pm,6:45pm,"$1,002",33 hours 50 minutes,One,San Francisco,16 hours 46 minutes,2024-07-03
United,2024-08-25,2024-09-03,3:50pm,4:05am,"$1,043",23 hours 15 minutes,One,San Francisco,6 hours 6 minutes,2024-07-03
Delta,2024-08-25,2024-09-03,3:09pm,3:20pm,"$1,003",35 hours 11 minutes,One,Seattle,18 hours 20 minutes,2024-07-03
United,2024-08-25,2024-09-03,7:45am,4:05am,"$1,053",31 hours 20 minutes,One,San Francisco,14 hours 14 minutes,2024-07-03
Korean Air,2024-08-25,2024-09-03,12:10pm,12:10pm,"$1,206",35 hours 0 minutes,One,Seoul,17 hours 50 minutes,2024-07-03
multipleAirlines,2024-08-25,2024-09-03,7:45am,5:00pm,"$1,434",20 hours 15 minutes,One,San Francisco,3 hours 29 minutes,2024-07-03
Japan Airlines,2024-08-25,2024-09-03,12:10pm,2:30pm,"$1,248",37 hours 20 minutes,One,Tokyo,20 hours 45 minutes,2024-07-03
multipleAirlines,2024-08-25,2024-09-03,7:45pm,5:10am,"$1,359",20 hours 25 minutes,One,Seattle,4 hours 10 minutes,2024-07-03
multipleAirlines,2024-08-25,2024-09-03,7:55pm,5:15am,"$1,394",20 hours 20 minutes,One,San Francisco,3 hours 41 minutes,2024-07-03
Japan Airlines,2024-08-25,2024-09-03,11:30am,8:50pm,"$1,545",20 hours 20 minutes,One,Tokyo,3 hours 40 minutes,2024-07-03
multipleAirlines,2024-08-25,2024-09-03,7:55pm,4:50am,"$1,394",19 hours 55 minutes,One,San Francisco,3 hours 16 minutes,2024-07-03
China Airlines,2024-08-25,2024-09-03,6:20am,9:20pm,"$1,290",26 hours 0 minutes,One,Los Angeles,9 hours 22 minutes,2024-07-03
multipleAirlines,2024-08-25,2024-09-03,5:05pm,5:10am,"$1,359",23 hours 5 minutes,One,Seattle,6 hours 48 minutes,2024-07-03
multipleAirlines,2024-08-25,2024-09-03,7:45pm,5:10am,"$1,595",20 hours 25 minutes,One,Seattle,4 hours 10 minutes,2024-07-03
China Airlines,2024-08-25,2024-09-03,6:20am,5:10am,"$1,285",33 hours 50 minutes,One,Los Angeles,17 hours 12 minutes,2024-07-03
multipleAirlines,2024-08-25,2024-09-03,3:50pm,5:15am,"$1,394",24 hours 25 minutes,One,San Francisco,7 hours 46 minutes,2024-07-03
Japan Airlines,2024-08-25,2024-09-03,12:10pm,8:55pm,"$1,713",19 hours 45 minutes,One,Tokyo,3 hours 10 minutes,2024-07-03
multipleAirlines,2024-08-25,2024-09-03,3:50pm,4:50am,"$1,394",24 hours 0 minutes,One,San Francisco,7 hours 21 minutes,2024-07-03
Cathay Pacific,2024-08-25,2024-09-03,9:18pm,9:00am,"$1,273",22 hours 42 minutes,Two,"San Francisco, Hong Kong","1 hour 51 minutes, 1 hour 0 minutes",2024-07-03
multipleAirlines,2024-08-25,2024-09-03,5:05pm,5:10am,"$1,595",23 hours 5 minutes,One,Seattle,6 hours 48 minutes,2024-07-03
Cathay Pacific,2024-08-25,2024-09-03,9:45pm,9:55am,"$1,273",23 hours 10 minutes,Two,"Los Angeles, Hong Kong","2 hours 22 minutes, 1 hour 15 minutes",2024-07-03
multipleAirlines,2024-08-25,2024-09-03,2:37pm,5:10am,"$1,595",25 hours 33 minutes,One,Seattle,9 hours 20 minutes,2024-07-03
Delta,2024-08-26,2024-09-04,7:54am,3:20pm,$993,18 hours 26 minutes,One,Seattle,1 hour 33 minutes,2024-07-03
United,2024-08-26,2024-09-04,7:45am,6:45pm,$993,22 hours 0 minutes,One,San Francisco,4 hours 59 minutes,2024-07-03
United,2024-08-26,2024-09-04,7:55pm,4:05am,$993,19 hours 10 minutes,One,San Francisco,2 hours 1 minute,2024-07-03
United,2024-08-26,2024-09-04,3:50pm,4:05am,$993,23 hours 15 minutes,One,San Francisco,6 hours 6 minutes,2024-07-03
United,2024-08-26,2024-09-04,7:45am,4:05am,"$1,002",31 hours 20 minutes,One,San Francisco,14 hours 14 minutes,2024-07-03
Japan Airlines,2024-08-26,2024-09-04,12:10pm,2:30pm,"$1,111",37 hours 20 minutes,One,Tokyo,20 hours 45 minutes,2024-07-03
Korean Air,2024-08-26,2024-09-04,12:10pm,12:10pm,"$1,156",35 hours 0 minutes,One,Seoul,17 hours 50 minutes,2024-07-03
multipleAirlines,2024-08-26,2024-09-04,7:45am,5:00pm,"$1,377",20 hours 15 minutes,One,San Francisco,3 hours 29 minutes,2024-07-03
multipleAirlines,2024-08-26,2024-09-04,7:45pm,5:10am,"$1,247",20 hours 25 minutes,One,Seattle,4 hours 10 minutes,2024-07-03
Japan Airlines,2024-08-26,2024-09-04,11:30am,8:50pm,"$1,408",20 hours 20 minutes,One,Tokyo,3 hours 40 minutes,2024-07-03
multipleAirlines,2024-08-26,2024-09-04,5:05pm,5:10am,"$1,247",23 hours 5 minutes,One,Seattle,6 hours 48 minutes,2024-07-03
China Airlines,2024-08-26,2024-09-04,6:20am,5:10am,"$1,184",33 hours 50 minutes,One,Los Angeles,17 hours 12 minutes,2024-07-03
multipleAirlines,2024-08-26,2024-09-04,7:55pm,5:15am,"$1,377",20 hours 20 minutes,One,San Francisco,3 hours 41 minutes,2024-07-03
Japan Airlines,2024-08-26,2024-09-04,12:10pm,8:55pm,"$1,532",19 hours 45 minutes,One,Tokyo,3 hours 10 minutes,2024-07-03
multipleAirlines,2024-08-26,2024-09-04,2:20pm,5:10am,"$1,247",25 hours 50 minutes,One,Seattle,9 hours 34 minutes,2024-07-03
multipleAirlines,2024-08-26,2024-09-04,2:37pm,5:10am,"$1,247",25 hours 33 minutes,One,Seattle,9 hours 20 minutes,2024-07-03
multipleAirlines,2024-08-26,2024-09-04,7:55pm,4:50am,"$1,377",19 hours 55 minutes,One,San Francisco,3 hours 16 minutes,2024-07-03
multipleAirlines,2024-08-26,2024-09-04,3:50pm,5:15am,"$1,377",24 hours 25 minutes,One,San Francisco,7 hours 46 minutes,2024-07-03
multipleAirlines,2024-08-26,2024-09-04,3:50pm,4:50am,"$1,377",24 hours 0 minutes,One,San Francisco,7 hours 21 minutes,2024-07-03
multipleAirlines,2024-08-26,2024-09-04,9:18pm,9:00am,"$1,251",22 hours 42 minutes,Two,"San Francisco, Hong Kong","1 hour 51 minutes, 1 hour 0 minutes",2024-07-03
multipleAirlines,2024-08-26,2024-09-04,6:50am,5:50pm,"$1,359",22 hours 0 minutes,Two,"Minneapolis, Seoul","2 hours 6 minutes, 0 hours 50 minutes",2024-07-03
Korean Air,2024-08-26,2024-09-04,6:50am,5:50pm,"$1,360",22 hours 0 minutes,Two,"Minneapolis, Seoul","2 hours 6 minutes, 0 hours 50 minutes",2024-07-03
Cathay Pacific,2024-08-26,2024-09-04,9:18pm,9:00am,"$1,273",22 hours 42 minutes,Two,"San Francisco, Hong Kong","1 hour 51 minutes, 1 hour 0 minutes",2024-07-03
Cathay Pacific,2024-08-26,2024-09-04,9:45pm,9:55am,"$1,273",23 hours 10 minutes,Two,"Los Angeles, Hong Kong","2 hours 22 minutes, 1 hour 15 minutes",2024-07-03
Cathay Pacific,2024-08-26,2024-09-04,9:00pm,9:00am,"$1,273",23 hours 0 minutes,Two,"Los Angeles, Hong Kong","1 hour 56 minutes, 1 hour 15 minutes",2024-07-03
Delta,2024-08-27,2024-09-05,7:54am,3:15pm,$993,18 hours 21 minutes,One,Seattle,1 hour 28 minutes,2024-07-03
United,2024-08-27,2024-09-05,7:45am,6:45pm,$993,22 hours 0 minutes,One,San Francisco,4 hours 59 minutes,2024-07-03
United,2024-08-27,2024-09-05,7:55pm,4:05am,$993,19 hours 10 minutes,One,San Francisco,2 hours 1 minute,2024-07-03
United,2024-08-27,2024-09-05,3:50pm,4:05am,$993,23 hours 15 minutes,One,San Francisco,6 hours 6 minutes,2024-07-03
United,2024-08-27,2024-09-05,7:45am,4:05am,"$1,002",31 hours 20 minutes,One,San Francisco,14 hours 14 minutes,2024-07-03
Korean Air,2024-08-27,2024-09-05,12:10pm,12:10pm,"$1,157",35 hours 0 minutes,One,Seoul,17 hours 50 minutes,2024-07-03
multipleAirlines,2024-08-27,2024-09-05,7:45pm,4:10am,"$1,247",19 hours 25 minutes,One,Seattle,3 hours 10 minutes,2024-07-03
multipleAirlines,2024-08-27,2024-09-05,7:45pm,5:10am,"$1,247",20 hours 25 minutes,One,Seattle,4 hours 10 minutes,2024-07-03
multipleAirlines,2024-08-27,2024-09-05,7:45am,5:00pm,"$1,377",20 hours 15 minutes,One,San Francisco,3 hours 29 minutes,2024-07-03
Japan Airlines,2024-08-27,2024-09-05,12:10pm,2:30pm,"$1,198",37 hours 20 minutes,One,Tokyo,20 hours 45 minutes,2024-07-03
multipleAirlines,2024-08-27,2024-09-05,5:05pm,4:10am,"$1,247",22 hours 5 minutes,One,Seattle,5 hours 48 minutes,2024-07-03
multipleAirlines,2024-08-27,2024-09-05,5:05pm,5:10am,"$1,247",23 hours 5 minutes,One,Seattle,6 hours 48 minutes,2024-07-03
multipleAirlines,2024-08-27,2024-09-05,7:55pm,5:15am,"$1,377",20 hours 20 minutes,One,San Francisco,3 hours 41 minutes,2024-07-03
Japan Airlines,2024-08-27,2024-09-05,11:30am,8:50pm,"$1,495",20 hours 20 minutes,One,Tokyo,3 hours 40 minutes,2024-07-03
multipleAirlines,2024-08-27,2024-09-05,2:20pm,4:10am,"$1,247",24 hours 50 minutes,One,Seattle,8 hours 34 minutes,2024-07-03
Japan Airlines,2024-08-27,2024-09-05,12:10pm,8:55pm,"$1,497",19 hours 45 minutes,One,Tokyo,3 hours 10 minutes,2024-07-03
multipleAirlines,2024-08-27,2024-09-05,7:55pm,4:50am,"$1,377",19 hours 55 minutes,One,San Francisco,3 hours 16 minutes,2024-07-03
multipleAirlines,2024-08-27,2024-09-05,2:37pm,4:10am,"$1,247",24 hours 33 minutes,One,Seattle,8 hours 20 minutes,2024-07-03
multipleAirlines,2024-08-27,2024-09-05,2:37pm,5:10am,"$1,247",25 hours 33 minutes,One,Seattle,9 hours 20 minutes,2024-07-03
Japan Airlines,2024-08-27,2024-09-05,12:35pm,8:50pm,"$1,618",19 hours 15 minutes,One,Tokyo,2 hours 25 minutes,2024-07-03
China Airlines,2024-08-27,2024-09-05,4:00pm,5:10am,"$1,386",24 hours 10 minutes,One,Los Angeles,7 hours 28 minutes,2024-07-03
multipleAirlines,2024-08-27,2024-09-05,3:50pm,4:50am,"$1,377",24 hours 0 minutes,One,San Francisco,7 hours 21 minutes,2024-07-03
multipleAirlines,2024-08-27,2024-09-05,6:50am,5:50pm,"$1,360",22 hours 0 minutes,Two,"Minneapolis, Seoul","2 hours 6 minutes, 0 hours 50 minutes",2024-07-03
Korean Air,2024-08-27,2024-09-05,6:50am,5:50pm,"$1,361",22 hours 0 minutes,Two,"Minneapolis, Seoul","2 hours 6 minutes, 0 hours 50 minutes",2024-07-03
Cathay Pacific,2024-08-27,2024-09-05,9:45pm,9:55am,"$1,294",23 hours 10 minutes,Two,"Los Angeles, Hong Kong","2 hours 22 minutes, 1 hour 15 minutes",2024-07-03
Delta,2024-08-28,2024-09-06,7:54am,3:20pm,"$1,043",18 hours 26 minutes,One,Seattle,1 hour 33 minutes,2024-07-03
United,2024-08-28,2024-09-06,7:45am,6:45pm,"$1,043",22 hours 0 minutes,One,San Francisco,4 hours 59 minutes,2024-07-03
United,2024-08-28,2024-09-06,7:55pm,4:05am,"$1,043",19 hours 10 minutes,One,San Francisco,2 hours 1 minute,2024-07-03
United,2024-08-28,2024-09-06,3:50pm,4:05am,"$1,043",23 hours 15 minutes,One,San Francisco,6 hours 6 minutes,2024-07-03
United,2024-08-28,2024-09-06,7:45am,4:05am,"$1,052",31 hours 20 minutes,One,San Francisco,14 hours 14 minutes,2024-07-03
Korean Air,2024-08-28,2024-09-06,12:10pm,12:10pm,"$1,206",35 hours 0 minutes,One,Seoul,17 hours 50 minutes,2024-07-03
multipleAirlines,2024-08-28,2024-09-06,7:45am,5:00pm,"$1,417",20 hours 15 minutes,One,San Francisco,3 hours 29 minutes,2024-07-03
Japan Airlines,2024-08-28,2024-09-06,12:10pm,2:30pm,"$1,248",37 hours 20 minutes,One,Tokyo,20 hours 45 minutes,2024-07-03
multipleAirlines,2024-08-28,2024-09-06,7:45pm,5:10am,"$1,382",20 hours 25 minutes,One,Seattle,4 hours 10 minutes,2024-07-03
multipleAirlines,2024-08-28,2024-09-06,7:55pm,5:15am,"$1,417",20 hours 20 minutes,One,San Francisco,3 hours 41 minutes,2024-07-03
multipleAirlines,2024-08-28,2024-09-06,7:55pm,4:50am,"$1,417",19 hours 55 minutes,One,San Francisco,3 hours 16 minutes,2024-07-03
Japan Airlines,2024-08-28,2024-09-06,12:10pm,8:55pm,"$1,547",19 hours 45 minutes,One,Tokyo,3 hours 10 minutes,2024-07-03
multipleAirlines,2024-08-28,2024-09-06,5:05pm,5:10am,"$1,382",23 hours 5 minutes,One,Seattle,6 hours 48 minutes,2024-07-03
multipleAirlines,2024-08-28,2024-09-06,7:45pm,5:10am,"$1,630",20 hours 25 minutes,One,Seattle,4 hours 10 minutes,2024-07-03
multipleAirlines,2024-08-28,2024-09-06,3:50pm,5:15am,"$1,417",24 hours 25 minutes,One,San Francisco,7 hours 46 minutes,2024-07-03
China Airlines,2024-08-28,2024-09-06,6:20am,9:20pm,"$1,424",26 hours 0 minutes,One,Los Angeles,9 hours 22 minutes,2024-07-03
multipleAirlines,2024-08-28,2024-09-06,3:50pm,4:50am,"$1,417",24 hours 0 minutes,One,San Francisco,7 hours 21 minutes,2024-07-03
China Airlines,2024-08-28,2024-09-06,4:00pm,5:10am,"$1,424",24 hours 10 minutes,One,Los Angeles,7 hours 28 minutes,2024-07-03
multipleAirlines,2024-08-28,2024-09-06,7:55pm,12:10pm,"$1,226",27 hours 15 minutes,Two,"San Francisco, Tokyo","4 hours 1 minutes, 5 hours 10 minutes",2024-07-03
multipleAirlines,2024-08-28,2024-09-06,5:05pm,5:10am,"$1,630",23 hours 5 minutes,One,Seattle,6 hours 48 minutes,2024-07-03
United,2024-08-28,2024-09-06,7:55pm,6:45pm,"$1,517",33 hours 50 minutes,One,San Francisco,16 hours 46 minutes,2024-07-03
multipleAirlines,2024-08-28,2024-09-06,2:37pm,5:10am,"$1,630",25 hours 33 minutes,One,Seattle,9 hours 20 minutes,2024-07-03
Cathay Pacific,2024-08-28,2024-09-06,9:45pm,10:05am,"$1,323",23 hours 20 minutes,Two,"Los Angeles, Hong Kong","2 hours 21 minutes, 1 hour 25 minutes",2024-07-03
Korean Air,2024-08-28,2024-09-06,6:50am,5:50pm,"$1,410",22 hours 0 minutes,Two,"Minneapolis, Seoul","2 hours 6 minutes, 0 hours 50 minutes",2024-07-03
multipleAirlines,2024-08-28,2024-09-06,8:15am,9:20pm,"$1,337",24 hours 5 minutes,Two,"Seattle, Los Angeles","1 hour 21 minutes, 2 hours 13 minutes",2024-07-03
Delta,2024-08-29,2024-09-07,7:54am,3:30pm,"$1,043",18 hours 36 minutes,One,Seattle,1 hour 43 minutes,2024-07-03
United,2024-08-29,2024-09-07,7:45am,6:45pm,"$1,043",22 hours 0 minutes,One,San Francisco,4 hours 59 minutes,2024-07-03
United,2024-08-29,2024-09-07,7:55pm,4:05am,"$1,043",19 hours 10 minutes,One,San Francisco,2 hours 1 minute,2024-07-03
United,2024-08-29,2024-09-07,3:50pm,4:05am,"$1,043",23 hours 15 minutes,One,San Francisco,6 hours 6 minutes,2024-07-03
United,2024-08-29,2024-09-07,7:45am,4:05am,"$1,052",31 hours 20 minutes,One,San Francisco,14 hours 14 minutes,2024-07-03
Japan Airlines,2024-08-29,2024-09-07,12:10pm,2:30pm,"$1,161",37 hours 20 minutes,One,Tokyo,20 hours 45 minutes,2024-07-03
Korean Air,2024-08-29,2024-09-07,12:10pm,12:10pm,"$1,206",35 hours 0 minutes,One,Seoul,17 hours 50 minutes,2024-07-03
multipleAirlines,2024-08-29,2024-09-07,7:45am,5:00pm,"$1,392",20 hours 15 minutes,One,San Francisco,3 hours 29 minutes,2024-07-03
multipleAirlines,2024-08-29,2024-09-07,7:45pm,5:10am,"$1,302",20 hours 25 minutes,One,Seattle,4 hours 10 minutes,2024-07-03
multipleAirlines,2024-08-29,2024-09-07,7:45pm,4:10am,"$1,302",19 hours 25 minutes,One,Seattle,3 hours 10 minutes,2024-07-03
Japan Airlines,2024-08-29,2024-09-07,12:35pm,8:50pm,"$1,458",19 hours 15 minutes,One,Tokyo,2 hours 25 minutes,2024-07-03
Japan Airlines,2024-08-29,2024-09-07,11:30am,8:50pm,"$1,458",20 hours 20 minutes,One,Tokyo,3 hours 40 minutes,2024-07-03
Japan Airlines,2024-08-29,2024-09-07,12:10pm,8:55pm,"$1,459",19 hours 45 minutes,One,Tokyo,3 hours 10 minutes,2024-07-03
multipleAirlines,2024-08-29,2024-09-07,5:05pm,4:10am,"$1,302",22 hours 5 minutes,One,Seattle,5 hours 48 minutes,2024-07-03
multipleAirlines,2024-08-29,2024-09-07,5:05pm,5:10am,"$1,302",23 hours 5 minutes,One,Seattle,6 hours 48 minutes,2024-07-03
multipleAirlines,2024-08-29,2024-09-07,2:20pm,4:10am,"$1,302",24 hours 50 minutes,One,Seattle,8 hours 34 minutes,2024-07-03
multipleAirlines,2024-08-29,2024-09-07,2:37pm,5:10am,"$1,302",25 hours 33 minutes,One,Seattle,9 hours 20 minutes,2024-07-03
multipleAirlines,2024-08-29,2024-09-07,2:37pm,4:10am,"$1,302",24 hours 33 minutes,One,Seattle,8 hours 20 minutes,2024-07-03
multipleAirlines,2024-08-29,2024-09-07,7:55pm,5:15am,"$1,532",20 hours 20 minutes,One,San Francisco,3 hours 41 minutes,2024-07-03
multipleAirlines,2024-08-29,2024-09-07,7:55pm,4:50am,"$1,532",19 hours 55 minutes,One,San Francisco,3 hours 16 minutes,2024-07-03
China Airlines,2024-08-29,2024-09-07,6:20am,5:10am,"$1,374",33 hours 50 minutes,One,Los Angeles,17 hours 12 minutes,2024-07-03
Korean Air,2024-08-29,2024-09-07,6:50am,5:50pm,"$1,410",22 hours 0 minutes,Two,"Minneapolis, Seoul","2 hours 6 minutes, 0 hours 50 minutes",2024-07-03
Cathay Pacific,2024-08-29,2024-09-07,9:45pm,9:55am,"$1,394",23 hours 10 minutes,Two,"Los Angeles, Hong Kong","2 hours 22 minutes, 1 hour 15 minutes",2024-07-03
Cathay Pacific,2024-08-29,2024-09-07,9:45pm,10:05am,"$1,394",23 hours 20 minutes,Two,"Los Angeles, Hong Kong","2 hours 22 minutes, 1 hour 25 minutes",2024-07-03
Cathay Pacific,2024-08-29,2024-09-07,9:45pm,10:40am,"$1,394",23 hours 55 minutes,Two,"Los Angeles, Hong Kong","2 hours 22 minutes, 1 hour 50 minutes",2024-07-03
Delta,2024-08-30,2024-09-08,7:54am,3:15pm,"$1,093",18 hours 21 minutes,One,Seattle,1 hour 28 minutes,2024-07-03
United,2024-08-30,2024-09-08,7:45am,6:45pm,"$1,093",22 hours 0 minutes,One,San Francisco,4 hours 59 minutes,2024-07-03
United,2024-08-30,2024-09-08,7:55pm,4:05am,"$1,093",19 hours 10 minutes,One,San Francisco,2 hours 1 minute,2024-07-03
United,2024-08-30,2024-09-08,3:50pm,4:05am,"$1,093",23 hours 15 minutes,One,San Francisco,6 hours 6 minutes,2024-07-03
United,2024-08-30,2024-09-08,7:45am,4:05am,"$1,103",31 hours 20 minutes,One,San Francisco,14 hours 14 minutes,2024-07-03
Korean Air,2024-08-30,2024-09-08,12:10pm,12:10pm,"$1,206",35 hours 0 minutes,One,Seoul,17 hours 50 minutes,2024-07-03
multipleAirlines,2024-08-30,2024-09-08,7:45am,5:00pm,"$1,532",20 hours 15 minutes,One,San Francisco,3 hours 29 minutes,2024-07-03
Japan Airlines,2024-08-30,2024-09-08,12:10pm,2:30pm,"$1,298",37 hours 20 minutes,One,Tokyo,20 hours 45 minutes,2024-07-03
multipleAirlines,2024-08-30,2024-09-08,7:55pm,5:15am,"$1,457",20 hours 20 minutes,One,San Francisco,3 hours 41 minutes,2024-07-03
multipleAirlines,2024-08-30,2024-09-08,7:55pm,4:50am,"$1,457",19 hours 55 minutes,One,San Francisco,3 hours 16 minutes,2024-07-03
Japan Airlines,2024-08-30,2024-09-08,12:10pm,8:55pm,"$1,597",19 hours 45 minutes,One,Tokyo,3 hours 10 minutes,2024-07-03
multipleAirlines,2024-08-30,2024-09-08,8:15am,9:20pm,"$1,274",24 hours 5 minutes,Two,"Seattle, Los Angeles","1 hour 21 minutes, 2 hours 13 minutes",2024-07-03
multipleAirlines,2024-08-30,2024-09-08,7:45pm,5:10am,"$1,630",20 hours 25 minutes,One,Seattle,4 hours 10 minutes,2024-07-03
multipleAirlines,2024-08-30,2024-09-08,7:45pm,5:10am,"$1,642",20 hours 25 minutes,One,Seattle,4 hours 10 minutes,2024-07-03
multipleAirlines,2024-08-30,2024-09-08,3:50pm,5:15am,"$1,457",24 hours 25 minutes,One,San Francisco,7 hours 46 minutes,2024-07-03
multipleAirlines,2024-08-30,2024-09-08,8:40pm,9:00am,"$1,296",23 hours 20 minutes,Two,"Vancouver, Hong Kong","2 hours 35 minutes, 1 hour 25 minutes",2024-07-03
multipleAirlines,2024-08-30,2024-09-08,3:50pm,4:50am,"$1,457",24 hours 0 minutes,One,San Francisco,7 hours 21 minutes,2024-07-03
multipleAirlines,2024-08-30,2024-09-08,6:50am,5:50pm,"$1,396",22 hours 0 minutes,Two,"Minneapolis, Seoul","2 hours 6 minutes, 0 hours 50 minutes",2024-07-03
